text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
and Coromandel Town but only 94 arrests had been made. The pressure from the people of Coromandel and from New Zealand First questions,FALSE,4,winstonpeters,2017-09-12T22:50:35Z,FALSE,907738134565105664,907738239217233920,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First has stats that showed between 2008 and mid-June 2016 there were 2545  burglaries in Whitianga, Thames, Paeroa",FALSE,4,winstonpeters,2017-09-12T22:50:10Z,FALSE,907737829786054657,907738134565105664,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"to her that law and order was a problem and that there were not enough police
in the Coromandel.",FALSE,3,winstonpeters,2017-09-12T22:48:58Z,FALSE,907737738866073601,907737829786054657,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
You might recall when the Police Minister came earlier this year people made it known loud and clear,FALSE,3,winstonpeters,2017-09-12T22:48:36Z,FALSE,907737576072658944,907737738866073601,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
On  police - Has Paula Bennett been brave enough to come back to the Coromandel?,FALSE,6,NA,2017-09-12T22:47:57Z,FALSE,NA,907737576072658944,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
on the basis that the money was to go to Roads of National Significance.,FALSE,4,winstonpeters,2017-09-12T22:46:39Z,FALSE,907737084806307841,907737246194790400,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
Rural roads have become especially bad because the National government removed the rural roading subsidy in 2009,FALSE,3,winstonpeters,2017-09-12T22:46:00Z,FALSE,907736898268930048,907737084806307841,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"What is happening here is happening also in my electorate of Northland, and all over regional New  Zealand.",FALSE,3,winstonpeters,2017-09-12T22:45:16Z,FALSE,907736744061059074,907736898268930048,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
The conditions of state highways on both the east and west coasts of the Coromandel have deteriorated.,FALSE,3,winstonpeters,2017-09-12T22:44:39Z,FALSE,907736599722520576,907736744061059074,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
All reports we have read say your roads have got worse. You have experienced wash-outs and closures.,FALSE,4,NA,2017-09-12T22:44:04Z,FALSE,NA,907736599722520576,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
second only to Auckland in housing unaffordability in the North Island.,FALSE,5,winstonpeters,2017-09-12T22:43:36Z,FALSE,907736270314520576,907736479723528192,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
"The average asking price for a house in the Coromandel is now a staggering $761,096",FALSE,4,winstonpeters,2017-09-12T22:42:46Z,FALSE,907736054576201728,907736270314520576,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
"In July, the Coromandel had the biggest rise in New Zealand for house prices with an 11.2 per cent lift compared to the previous month.",FALSE,2,winstonpeters,2017-09-12T22:41:54Z,FALSE,907735974775365632,907736054576201728,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
in the country to buy a house. Over the past year house prices have risen 19 percent.,FALSE,3,winstonpeters,2017-09-12T22:41:35Z,FALSE,907735808081248256,907735974775365632,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
Houses for people who live here are becoming completely out of reach. Coromandel is one of the most expensive regions,FALSE,11,NA,2017-09-12T22:40:56Z,FALSE,NA,907735808081248256,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
That is not good for the Coromandel.,FALSE,4,winstonpeters,2017-09-12T22:40:08Z,FALSE,907735543026348032,907735606934900738,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
for more than 140 years.   Since then many of the 100 workers who lost their jobs have been forced to move out of the Coromandel.,FALSE,4,winstonpeters,2017-09-12T22:39:53Z,FALSE,907735357554167808,907735543026348032,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
Just a week after that visit Thames and Coromandel lost one of its biggest employers – A &amp; G Price foundry which shut down after operating,FALSE,3,winstonpeters,2017-09-12T22:39:08Z,FALSE,907735243473412096,907735357554167808,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
Great to be in Whangamata today.  We last came to the Coromandel for a public meeting two months ago.,FALSE,6,NA,2017-09-12T22:38:41Z,FALSE,NA,907735243473412096,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
@nzlabour Leader floats new dairy milksolids tax. https://t.co/r7J8VGUCpY,FALSE,5,nzlabour,2017-09-12T21:13:15Z,FALSE,NA,907713744007970816,15466126,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
Offering a helping hand to regional airports https://t.co/RrA96KdCiU,FALSE,11,NA,2017-09-12T01:28:37Z,FALSE,NA,907415620362297345,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,4,FALSE,FALSE,NA,NA
All you have to do is to take out some insurance and party vote New Zealand First.,FALSE,8,NA,2017-09-12T01:16:43Z,FALSE,NA,907412626639949825,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
which is the reason why you need to buy some serious insurance in this campaign to turn political promises into reality.,FALSE,4,winstonpeters,2017-09-12T01:16:35Z,FALSE,907412464865763328,907412592380936192,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First will make sure your interests are as important as big city priorities.   Our sentiments about the regions are real,",FALSE,4,winstonpeters,2017-09-12T01:16:05Z,FALSE,907412266642841601,907412464865763328,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
We’ll make sure that the voices of rural and provincial New Zealand are not drowned out and forgotten.,FALSE,4,winstonpeters,2017-09-12T01:15:17Z,FALSE,907412063332397056,907412266642841601,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"The big city politicians from the old parties might not be interested in you, but
we are, and have been for a long time.",FALSE,7,NA,2017-09-12T01:14:29Z,FALSE,NA,907412063332397056,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
Our 1800 more frontline police makes our promise on this realistic.,FALSE,7,winstonpeters,2017-09-12T01:14:10Z,FALSE,907411957837262848,907411984949198848,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
We will boost police numbers to make sure your homes and businesses are safe.,FALSE,9,NA,2017-09-12T01:14:04Z,FALSE,NA,907411957837262848,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First will help exporters, farmers, and others by fixing the Reserve Bank Act.",FALSE,10,NA,2017-09-12T01:13:37Z,FALSE,NA,907411844523991040,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
Any water rights for exports in this region will pay serious royalties which will come back here.,FALSE,6,NA,2017-09-12T01:13:28Z,FALSE,NA,907411806506803200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"Also with our Royalties for the Regions policy, no less than 25 per cent of the royalties will go back to Gisborne.",FALSE,4,winstonpeters,2017-09-12T01:13:04Z,FALSE,907411610817327104,907411706430636032,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
and to stimulate job training and opportunities.,FALSE,5,winstonpeters,2017-09-12T01:12:41Z,FALSE,907411531926609920,907411610817327104,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"Under NZ First policy we will return the GST paid by international tourists in this region for tourism infrastructure and roads,",FALSE,7,winstonpeters,2017-09-12T01:12:22Z,FALSE,907411364255117312,907411531926609920,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"In the year to July 2017 tourism brought in $138 million to Gisborne; of that $30m
of it was from international visitors.",FALSE,2,winstonpeters,2017-09-12T01:11:42Z,FALSE,907411250274955264,907411364255117312,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First’s policies will reverse the serious neglect you have suffered
under National. Tourism is lifting your local economy.",FALSE,7,NA,2017-09-12T01:11:15Z,FALSE,NA,907411250274955264,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"We will provide much-needed funding for regional airports owned by local
authorities to help pay for infrastructure improvements.",FALSE,7,winstonpeters,2017-09-12T01:10:45Z,FALSE,907410998616768513,907411124731047936,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"air ambulances, and tourism and must be supported by central government. New
Zealand First recognises this.",FALSE,5,winstonpeters,2017-09-12T01:10:15Z,FALSE,907410925962928129,907410998616768513,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"the USA, home of the “market”, knows and does that.  These countries know airports are crucial for communications, business development,",FALSE,4,winstonpeters,2017-09-12T01:09:58Z,FALSE,907410692541521920,907410925962928129,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"This includes Gisborne.   Every OECD country subsidises regional airports and air services, except New Zealand.",FALSE,5,winstonpeters,2017-09-12T01:09:02Z,FALSE,907410511850913792,907410692541521920,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
Another example of the National’s government’s under-funding of regions is what is happening with regional airports.,FALSE,8,NA,2017-09-12T01:08:19Z,FALSE,NA,907410511850913792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
between Napier and Wairoa. We made that commitment years ago when no other party would.,FALSE,5,winstonpeters,2017-09-12T01:07:38Z,FALSE,907410292199403520,907410339209154560,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First will also reopen the full Gisborne-Napier rail line, not just the
section KiwiRail plans to reopen",FALSE,16,NA,2017-09-12T01:07:27Z,FALSE,NA,907410292199403520,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,5,FALSE,FALSE,NA,NA
"We want Gisborne to have a fully co-ordinated transportation strategy with road,
rail and coastal shipping.",FALSE,4,winstonpeters,2017-09-12T01:06:56Z,FALSE,907409973403049985,907410164029972480,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"NZ  First is committed to a massive campaign to seal rural roads, improve road
quality and double-lane bridges where sensible.",FALSE,5,winstonpeters,2017-09-12T01:06:11Z,FALSE,907409857820557312,907409973403049985,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
You will be waiting a long time for National to front up with the money.,FALSE,7,winstonpeters,2017-09-12T01:05:43Z,FALSE,907409756108632064,907409857820557312,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
It is estimated that $60 million will be needed to get these roads up to scratch.,FALSE,3,winstonpeters,2017-09-12T01:05:19Z,FALSE,907409460984823809,907409756108632064,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
Your local council cannot afford to pay for their upkeep and central government has been asked to step in.,FALSE,3,winstonpeters,2017-09-12T01:04:09Z,FALSE,907409389878886400,907409460984823809,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
With all the forestry boom Gisborne’s roads are struggling under the large number of log trucks that are operating.,FALSE,10,NA,2017-09-12T01:03:52Z,FALSE,NA,907409389878886400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
We  will make sure it does.,FALSE,8,winstonpeters,2017-09-12T01:03:12Z,FALSE,907409158260977664,907409222450606080,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"New Zealand First says our forestry sector must work for the best interests of New
Zealanders, not foreigners.",FALSE,10,winstonpeters,2017-09-12T01:02:56Z,FALSE,907408907215048705,907409158260977664,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
Eight of the top 10 major players in the industry are foreign owned and controlled.,FALSE,4,winstonpeters,2017-09-12T01:01:56Z,FALSE,907408719905931264,907408907215048705,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
"which had prospered from the days it was established in 1919.
Then Labour and National flogged off the forests.",FALSE,4,winstonpeters,2017-09-12T01:01:12Z,FALSE,907408475596062720,907408719905931264,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"There is huge irony in this. In 1989 Jacinda Ardern’s Labour Party, abolished the former powerhouse NZ Forest Service,",FALSE,5,winstonpeters,2017-09-12T01:00:14Z,FALSE,907408263397859328,907408475596062720,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
In Rotorua last week Jacinda Ardern cut and pasted our policy to re-establish a New Zealand Forest Service.,FALSE,17,NA,2017-09-12T00:59:23Z,FALSE,NA,907408263397859328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,4,FALSE,FALSE,NA,NA
is not guaranteed and what is available now runs out because all of the forests have been cleaned out?,FALSE,4,winstonpeters,2017-09-12T00:58:58Z,FALSE,907408006958030848,907408158473293825,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
of a plant for prefabricated building materials here in Gisborne. But what is the point of another processing plant if the supply of logs,FALSE,5,winstonpeters,2017-09-12T00:58:22Z,FALSE,907407863982702592,907408006958030848,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"At the beginning of this year then Labour leader Andrew Little said Labour would
inject up to $20 million to enable the construction",FALSE,3,winstonpeters,2017-09-12T00:57:48Z,FALSE,907407636328415232,907407863982702592,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
What’s going to happen here in Gisborne to change that?,FALSE,2,winstonpeters,2017-09-12T00:56:53Z,FALSE,907407368199143425,907407636328415232,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
New Zealand First is concerned so little add-on value is being taken care of here.,FALSE,2,winstonpeters,2017-09-12T00:55:50Z,FALSE,907407035276312576,907407368199143425,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"and bare stumps stretch out over hillsides as far as the eye can see - what
happens then?",FALSE,3,winstonpeters,2017-09-12T00:54:30Z,FALSE,907406894960041984,907407035276312576,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
We ask this question. What happens when those vast volumes of raw logs being sent out of Gisborne are gone,FALSE,4,winstonpeters,2017-09-12T00:53:57Z,FALSE,907406423184646144,907406894960041984,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"Gisborne’s forestry sector is reported to be booming - upbeat and positive.
New Zealand First deals in realities.",FALSE,8,NA,2017-09-12T00:52:04Z,FALSE,NA,907406423184646144,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
– that is until the last few weeks.,FALSE,11,winstonpeters,2017-09-12T00:50:54Z,FALSE,907405903351111680,907406129860190208,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,3,FALSE,FALSE,NA,NA
"National has forgotten about ordinary hardworking New Zealanders.
And they have forgotten about Gisborne and all of regional New Zealand -",FALSE,23,winstonpeters,2017-09-12T00:50:00Z,FALSE,907405786283884545,907405903351111680,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,8,FALSE,FALSE,NA,NA
"But why wasn’t that happening years ago? 
Why didn’t National commit to a poverty target three years ago?",FALSE,25,winstonpeters,2017-09-12T00:49:32Z,FALSE,907405534285799424,907405786283884545,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,6,FALSE,FALSE,NA,NA
"and some sprinkling of stardust, “Skinflint Bill” has found some money we didn’t think existed just to pay for these promises.",FALSE,15,winstonpeters,2017-09-12T00:48:32Z,FALSE,907405464723365888,907405534285799424,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,6,FALSE,FALSE,NA,NA
"In their desperation to hold onto power Bill English and National are now making
promises.  Remarkably, with the whirl of a wand",FALSE,40,NA,2017-09-12T00:48:16Z,FALSE,NA,907405464723365888,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,18,FALSE,FALSE,NA,NA
"voters here will be wondering what has National done for us.  The answer is, very little.",FALSE,14,winstonpeters,2017-09-12T00:47:49Z,FALSE,907405151404572672,907405354111082496,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,7,FALSE,FALSE,NA,NA
"Gisborne has been left to battle on the best way it can under National. After
nine long years,",FALSE,3,winstonpeters,2017-09-12T00:47:01Z,FALSE,907404895455551488,907405151404572672,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
then it is clear that the two old parties have long ago stopped listening.,FALSE,3,winstonpeters,2017-09-12T00:46:00Z,FALSE,907404789222227968,907404895455551488,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"and second, you’re in the regions.  If you look at some of things Gisborne needs, like road and rail infrastructure,",FALSE,4,winstonpeters,2017-09-12T00:45:35Z,FALSE,907404589615288320,907404789222227968,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,1,FALSE,FALSE,NA,NA
"It will be obvious to you by now with the attention you are getting from the two old political parties that there’s first an election on,",FALSE,4,winstonpeters,2017-09-12T00:44:47Z,FALSE,907404367606595585,907404589615288320,346944092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
In Gisborne and speaking at a public meeting.,FALSE,6,NA,2017-09-12T00:43:54Z,FALSE,NA,907404367606595585,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"If you are voting for REAL change this election, think of the Party that said the economy is unfair a long time ago. Party Vote NZ FIRST!",FALSE,35,NA,2017-09-09T03:25:56Z,FALSE,NA,906357981092077568,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,7,FALSE,FALSE,NA,NA
Who are we going with? We will negotiate and evaluate all options after the election and ensure we run the best possible policies for NZ.,FALSE,40,NA,2017-09-09T03:25:04Z,FALSE,NA,906357762417766400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,9,FALSE,FALSE,NA,NA
"NZ First is going to exceed the polling they give us, we will prove them wrong. #nzfirst",FALSE,17,NA,2017-09-09T03:23:07Z,FALSE,NA,906357272376360960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,6,FALSE,FALSE,NA,NA
"These pollsters say that this election is a two-horse race, let's see who apologises first when they find out they are wrong AGAIN. #nzfirst",FALSE,31,NA,2017-09-09T03:22:12Z,FALSE,NA,906357039730909186,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,6,FALSE,FALSE,NA,NA
James from macular degeneration trust of NZ speaking on stage now about the realities of the disease. #nzfirst #hadenough,FALSE,7,NA,2017-09-09T03:14:00Z,FALSE,NA,906354977290907648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,2,FALSE,FALSE,NA,NA
I am happy to present to you the NEW GENERATION SUPERGOLD CARD. #nzfirst #hadenough,FALSE,15,NA,2017-09-09T03:07:47Z,FALSE,NA,906353412056399873,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,5,FALSE,FALSE,NA,NA
"We will provide every Gold Card members $800-1k on average per year, tax free! #nzfirst",FALSE,17,NA,2017-09-09T03:07:09Z,FALSE,NA,906353252861493248,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,7,FALSE,FALSE,NA,NA
The Gold Card members are the biggest spending block in the country. #nzfirst,FALSE,13,NA,2017-09-09T03:06:24Z,FALSE,NA,906353064172326912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,7,FALSE,FALSE,NA,NA
We need a cultural shift so that younger generations will appreciate the contributions made by the elderly. #nzfirst,FALSE,56,NA,2017-09-09T03:04:57Z,FALSE,NA,906352701289590786,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,22,FALSE,FALSE,NA,NA
Three free doctors visits but also a free eye check per year. Many people will stop going blind due to prevention. #nzfirst,FALSE,20,NA,2017-09-09T03:04:18Z,FALSE,NA,906352535539040257,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,9,FALSE,FALSE,NA,NA
"Labour is planning to build 10k houses/yr. but is it enough? If 73k are coming in every year, how far will 10k houses go? #nzfirst",FALSE,13,NA,2017-09-09T03:02:33Z,FALSE,NA,906352095619510272,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,4,FALSE,FALSE,NA,NA
"Massive underfunding is the reason why we hav a surplus. We do not have a strong economy, the current economic fix is not right.#nzfirst",FALSE,53,NA,2017-09-09T03:01:19Z,FALSE,NA,906351785643618304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,19,FALSE,FALSE,NA,NA
"This election has reached a tipping point, the other Parties are making promises left and right to bribe you to vote for them. #nzfirst",FALSE,26,NA,2017-09-09T03:00:28Z,FALSE,NA,906351571759271936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,9,FALSE,FALSE,NA,NA
We are going to dump the Smart Card requirement for those who are 65 years and over. #hadenough #nzfirst,FALSE,8,NA,2017-09-09T02:59:28Z,FALSE,NA,906351321720135680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,FALSE,FALSE,NA,NA
"NZ First has not forgotten those suffering, we have ardently fought to defend the Gold Card. #nzfirst",FALSE,10,NA,2017-09-09T02:58:30Z,FALSE,NA,906351078513324032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,FALSE,FALSE,NA,NA
A lot of people in retirement age are struggling. They worked all their lives thinking the money they set aside would be enough. #hadenough,FALSE,11,NA,2017-09-09T02:56:27Z,FALSE,NA,906350558780416000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,5,FALSE,FALSE,NA,NA
Fairfax are a bunch of foreigners who own the NZ media. #nzfirst #hadenough,FALSE,50,NA,2017-09-09T02:55:36Z,FALSE,NA,906350345562947584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,13,FALSE,FALSE,NA,NA
"Ten years ago, my Party introduced the Super Gold card. #nzfirst",FALSE,19,NA,2017-09-09T02:54:05Z,FALSE,NA,906349965206630401,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,FALSE,FALSE,NA,NA
NZ First is committed to changing Section 70 of th Social Security Act. #hadenough #nzfirst,FALSE,13,NA,2017-09-09T02:51:14Z,FALSE,NA,906349248697950209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,FALSE,FALSE,NA,NA
If you keep raising demand without helping supply you will have a crisis on your hands. #hadenough #nzfirst,FALSE,16,NA,2017-09-09T02:50:50Z,FALSE,NA,906349145232785408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,7,FALSE,FALSE,NA,NA
"We can raise our GDP to great levels, but not possible if we continue this level of mass immigration. #nzfirst #hadenough",FALSE,23,NA,2017-09-09T02:49:50Z,FALSE,NA,906348895524986881,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,9,FALSE,FALSE,NA,NA
"The attack on Super started under Labour, in 1984. #nzfirst #hadenough",FALSE,10,NA,2017-09-09T02:49:15Z,FALSE,NA,906348749206601728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,FALSE,FALSE,NA,NA
